anchor_date,reference_date,has_exact_vintage,vintage_path,policy
2025-09-20,2025-09-27,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-09-20.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-11-15,2025-11-22,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-11-15.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-11-22,2025-11-29,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-11-22.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-11-29,2025-12-06,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-11-29.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-12-06,2025-12-13,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-12-06.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-12-13,2025-12-20,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-12-13.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-12-20,2025-12-27,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-12-20.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2025-12-27,2026-01-03,True,data/imputed_vintages/imputed_and_stitched_hosp_2025-12-27.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-01-03,2026-01-10,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-01-03.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-01-10,2026-01-17,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-01-10.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-01-17,2026-01-24,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-01-17.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-01-24,2026-01-31,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-01-24.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-01-31,2026-02-07,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-01-31.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-02-07,2026-02-14,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-02-07.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-02-14,2026-02-21,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-02-14.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-02-21,2026-02-28,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-02-21.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-02-28,2026-03-07,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-02-28.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-03-07,2026-03-14,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-03-07.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-03-14,2026-03-21,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-03-14.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-03-21,2026-03-28,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-03-21.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-03-28,2026-04-04,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-03-28.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-04-04,2026-04-11,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-04-04.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-04-11,2026-04-18,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-04-11.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
2026-04-18,2026-04-25,True,data/imputed_vintages/imputed_and_stitched_hosp_2026-04-18.csv,current data_file before training_cutoff; exact anchor vintage from training_cutoff through anchor
